Date_Time,Serial#,Wavelength[nm],Power[W],Temperature_1[C],Temperature_2[C]
2021-11-04 01:58:11,dmged,375,2.56395069e-05,79.5,28.75
2021-11-04 01:59:01,dmged,375,2.54724091e-05,80.25,29.5
2021-11-04 01:59:51,dmged,375,2.54464176e-05,83.25,29.5
2021-11-04 02:00:41,dmged,375,2.55615287e-05,82.5,29.0
2021-11-04 02:01:32,dmged,375,2.54798379e-05,81.75,29.5
2021-11-04 02:02:22,dmged,375,2.55578161e-05,81.0,29.25
2021-11-04 02:03:12,dmged,375,2.56692147e-05,80.0,29.25
2021-11-04 02:04:02,dmged,375,2.55355371e-05,79.25,29.5
2021-11-04 02:04:52,dmged,375,2.55429604e-05,80.25,29.5
2021-11-04 02:05:42,dmged,375,2.54761217e-05,83.5,30.0
2021-11-04 02:06:32,dmged,375,2.54464176e-05,82.75,29.75
2021-11-04 02:07:22,dmged,375,2.563208e-05,82.0,29.5
2021-11-04 02:08:12,dmged,375,2.55318209e-05,81.0,29.75
2021-11-04 02:09:02,dmged,375,2.56357962e-05,80.25,29.75
2021-11-04 02:09:52,dmged,375,2.56172279e-05,79.5,29.75
2021-11-04 02:10:42,dmged,375,2.56729272e-05,80.75,29.5
2021-11-04 02:11:32,dmged,375,2.55875202e-05,83.75,29.75
2021-11-04 02:12:22,dmged,375,2.55689556e-05,83.0,29.5
2021-11-04 02:13:12,dmged,375,2.56432195e-05,82.0,29.5
2021-11-04 02:14:02,dmged,375,2.57211996e-05,81.25,29.25
2021-11-04 02:14:52,dmged,375,2.55875202e-05,80.5,29.0
2021-11-04 02:15:42,dmged,375,2.54761217e-05,79.5,29.25
2021-11-04 02:16:32,dmged,375,2.55169689e-05,80.0,29.25
2021-11-04 02:17:22,dmged,375,2.55726682e-05,83.25,29.5
2021-11-04 02:18:12,dmged,375,2.57768988e-05,82.75,29.25
2021-11-04 02:19:02,dmged,375,2.55540999e-05,82.0,29.0
2021-11-04 02:19:52,dmged,375,2.56692147e-05,81.0,29.0
2021-11-04 02:20:42,dmged,375,2.56395069e-05,80.25,29.0
2021-11-04 02:21:32,dmged,375,2.5509542e-05,79.5,29.0
2021-11-04 02:22:23,dmged,375,2.55875202e-05,80.25,29.0
2021-11-04 02:23:13,dmged,375,2.55763807e-05,83.5,28.75
2021-11-04 02:24:03,dmged,375,2.56357962e-05,83.0,29.5
2021-11-04 02:24:53,dmged,375,2.55466766e-05,82.25,29.5
2021-11-04 02:25:43,dmged,375,2.53758626e-05,81.25,29.75
2021-11-04 02:26:33,dmged,375,2.54724091e-05,80.25,29.5
2021-11-04 02:27:23,dmged,375,2.55875202e-05,79.25,29.0
2021-11-04 02:28:13,dmged,375,2.56766398e-05,80.5,29.5
2021-11-04 02:29:03,dmged,375,2.55689556e-05,84.0,29.25
2021-11-04 02:29:53,dmged,375,2.55355371e-05,83.0,29.5
2021-11-04 02:30:43,dmged,375,2.5609801e-05,82.0,30.0
2021-11-04 02:31:33,dmged,375,2.56432195e-05,81.0,29.75
2021-11-04 02:32:23,dmged,375,2.5594949e-05,80.25,29.5
2021-11-04 02:33:13,dmged,375,2.54464176e-05,79.25,29.25
2021-11-04 02:34:03,dmged,375,2.54946899e-05,80.75,29.25
2021-11-04 02:34:53,dmged,375,2.55615287e-05,84.0,29.75
2021-11-04 02:35:43,dmged,375,2.54984006e-05,83.0,29.0
2021-11-04 02:36:33,dmged,375,2.56209405e-05,82.0,29.0
2021-11-04 02:37:23,dmged,375,2.55912364e-05,81.25,28.75
2021-11-04 02:38:13,dmged,375,2.55615287e-05,80.5,29.0
2021-11-04 02:39:03,dmged,375,2.55540999e-05,79.25,28.75
2021-11-04 02:39:53,dmged,375,2.54278493e-05,80.5,28.75
2021-11-04 02:40:43,dmged,375,2.55466766e-05,83.5,29.5
2021-11-04 02:41:34,dmged,375,2.56729272e-05,82.5,29.5
2021-11-04 02:42:24,dmged,375,2.55503892e-05,81.75,28.75
2021-11-04 02:43:14,dmged,375,2.56766398e-05,80.75,28.75
2021-11-04 02:44:04,dmged,375,2.54984006e-05,80.0,29.0
2021-11-04 02:44:54,dmged,375,2.54352781e-05,79.25,28.75
2021-11-04 02:45:44,dmged,375,2.56469357e-05,81.0,29.25
2021-11-04 02:46:34,dmged,375,2.55800969e-05,83.5,29.0
2021-11-04 02:47:24,dmged,375,2.56135154e-05,82.5,29.25
2021-11-04 02:48:14,dmged,375,2.55652412e-05,81.75,28.75
2021-11-04 02:49:04,dmged,375,2.56655003e-05,81.0,29.0
2021-11-04 02:49:54,dmged,375,2.54946899e-05,80.0,29.25
2021-11-04 02:50:44,dmged,375,2.56023759e-05,79.25,29.75
2021-11-04 02:51:34,dmged,375,2.55540999e-05,80.25,29.25
2021-11-04 02:52:24,dmged,375,2.54946899e-05,83.5,29.25
2021-11-04 02:53:14,dmged,375,2.55726682e-05,82.75,29.25
2021-11-04 02:54:04,dmged,375,2.55355371e-05,81.75,30.5
2021-11-04 02:54:54,dmged,375,2.54501301e-05,81.0,30.25
2021-11-04 02:55:44,dmged,375,2.56914955e-05,80.5,30.0
2021-11-04 02:56:34,dmged,375,2.5695208e-05,79.5,30.75
2021-11-04 02:57:24,dmged,375,2.5717487e-05,80.0,30.0
2021-11-04 02:58:14,dmged,375,2.56172279e-05,83.25,29.0
2021-11-04 02:59:04,dmged,375,2.55540999e-05,82.75,30.0
2021-11-04 02:59:54,dmged,375,2.55021168e-05,82.0,30.0
2021-11-04 03:00:44,dmged,375,2.56209405e-05,81.5,30.5
2021-11-04 03:01:34,dmged,375,2.56060885e-05,80.5,30.25
2021-11-04 03:02:24,dmged,375,2.55800969e-05,79.75,30.5
2021-11-04 03:03:14,dmged,375,2.55466766e-05,79.5,30.25
2021-11-04 03:04:04,dmged,375,2.5609801e-05,84.25,30.5
2021-11-04 03:04:54,dmged,375,2.55281084e-05,83.5,30.5
2021-11-04 03:05:44,dmged,375,2.55875202e-05,82.25,30.0
2021-11-04 03:06:34,dmged,375,2.54835486e-05,81.5,30.75
2021-11-04 03:07:24,dmged,375,2.56209405e-05,80.75,29.75
2021-11-04 03:08:14,dmged,375,2.55503892e-05,80.0,30.0
2021-11-04 03:09:04,dmged,375,2.56209405e-05,79.5,29.75
2021-11-04 03:09:54,dmged,375,2.56283674e-05,83.25,29.75
2021-11-04 03:10:44,dmged,375,2.54612696e-05,83.25,29.0
2021-11-04 03:11:34,dmged,375,2.56692147e-05,82.25,29.5
2021-11-04 03:12:24,dmged,375,2.55243958e-05,81.5,29.0
2021-11-04 03:13:14,dmged,375,2.563208e-05,80.75,29.0
2021-11-04 03:14:04,dmged,375,2.55281084e-05,79.75,29.75
2021-11-04 03:14:54,dmged,375,2.55578161e-05,79.0,29.5
2021-11-04 03:15:45,dmged,375,2.54389888e-05,82.5,29.5
2021-11-04 03:16:35,dmged,375,2.54984006e-05,83.25,29.0
2021-11-04 03:17:25,dmged,375,2.55763807e-05,82.25,29.75
2021-11-04 03:18:15,dmged,375,2.55800969e-05,81.5,29.5
2021-11-04 03:19:05,dmged,375,2.54427014e-05,80.75,29.5
2021-11-04 03:19:55,dmged,375,2.55429604e-05,80.0,29.25
2021-11-04 03:20:45,dmged,375,2.55318209e-05,79.0,29.25
2021-11-04 03:21:35,dmged,375,2.54686965e-05,83.25,29.75
2021-11-04 03:22:25,dmged,375,2.57063475e-05,83.25,29.5
2021-11-04 03:23:15,dmged,375,2.56135154e-05,82.25,29.25
2021-11-04 03:24:05,dmged,375,2.55763807e-05,81.5,29.25
2021-11-04 03:24:55,dmged,375,2.5702635e-05,80.5,29.25
2021-11-04 03:25:45,dmged,375,2.55169689e-05,79.75,29.5
2021-11-04 03:26:35,dmged,375,2.55243958e-05,79.25,29.5
2021-11-04 03:27:25,dmged,375,2.55578161e-05,82.5,29.0
2021-11-04 03:28:15,dmged,375,2.54649822e-05,83.5,29.0
2021-11-04 03:29:05,dmged,375,2.55206814e-05,82.25,29.25
2021-11-04 03:29:55,dmged,375,2.56023759e-05,81.5,29.25
2021-11-04 03:30:45,dmged,375,2.55429604e-05,80.75,29.25
2021-11-04 03:31:35,dmged,375,2.56469357e-05,80.0,29.0
2021-11-04 03:32:25,dmged,375,2.55912364e-05,79.25,29.25
2021-11-04 03:33:15,dmged,375,2.55763807e-05,82.75,29.0
2021-11-04 03:34:05,dmged,375,2.54686965e-05,83.5,29.0
2021-11-04 03:34:55,dmged,375,2.5509542e-05,82.25,29.0
2021-11-04 03:35:45,dmged,375,2.55243958e-05,81.75,29.0
2021-11-04 03:36:35,dmged,375,2.56357962e-05,80.75,29.25
2021-11-04 03:37:25,dmged,375,2.54464176e-05,80.0,28.75
2021-11-04 03:38:15,dmged,375,2.54649822e-05,79.0,29.25
2021-11-04 03:39:05,dmged,375,2.55355371e-05,82.0,29.0
2021-11-04 03:39:55,dmged,375,2.55540999e-05,83.25,28.75
2021-11-04 03:40:45,dmged,375,2.56655003e-05,82.5,29.0
2021-11-04 03:41:36,dmged,375,2.54055703e-05,81.5,29.0
2021-11-04 03:42:26,dmged,375,2.54241368e-05,80.5,29.0
2021-11-04 03:43:16,dmged,375,2.54129973e-05,80.0,29.5
2021-11-04 03:44:06,dmged,375,2.54835486e-05,79.25,29.0
2021-11-04 03:44:56,dmged,375,2.55986597e-05,82.0,29.0
2021-11-04 03:45:46,dmged,375,2.54798379e-05,83.25,29.25
2021-11-04 03:46:36,dmged,375,2.54018578e-05,82.75,29.5
2021-11-04 03:47:26,dmged,375,2.55503892e-05,81.75,29.75
2021-11-04 03:48:16,dmged,375,2.55466766e-05,80.75,29.5
2021-11-04 03:49:06,dmged,375,2.56246549e-05,80.0,29.75
2021-11-04 03:49:56,dmged,375,2.55578161e-05,79.25,29.5
2021-11-04 03:50:46,dmged,375,2.56692147e-05,81.25,28.75
2021-11-04 03:51:36,dmged,375,2.55652412e-05,83.5,29.0
2021-11-04 03:52:26,dmged,375,2.54389888e-05,82.5,29.0
2021-11-04 03:53:16,dmged,375,2.55615287e-05,81.75,28.75
2021-11-04 03:54:06,dmged,375,2.54649822e-05,80.75,29.5
2021-11-04 03:54:56,dmged,375,2.55132563e-05,80.25,28.75
2021-11-04 03:55:46,dmged,375,2.54649822e-05,79.25,28.75
2021-11-04 03:56:36,dmged,375,2.55578161e-05,81.25,28.75
2021-11-04 03:57:26,dmged,375,2.56432195e-05,83.5,29.5
2021-11-04 03:58:16,dmged,375,2.55503892e-05,82.75,29.75
2021-11-04 03:59:06,dmged,375,2.54612696e-05,82.0,29.0
2021-11-04 03:59:56,dmged,375,2.55763807e-05,81.0,29.25
2021-11-04 04:00:47,dmged,375,2.54241368e-05,80.25,29.5
2021-11-04 04:01:37,dmged,375,2.53795788e-05,79.25,29.25
2021-11-04 04:02:27,dmged,375,2.54315619e-05,81.5,29.25
2021-11-04 04:03:17,dmged,375,2.54427014e-05,83.5,29.25
2021-11-04 04:04:07,dmged,375,2.55615287e-05,82.75,29.0
2021-11-04 04:04:57,dmged,375,2.56023759e-05,81.75,29.5
2021-11-04 04:05:47,dmged,375,2.54984006e-05,81.0,29.0
2021-11-04 04:06:37,dmged,375,2.55206814e-05,80.25,29.0
2021-11-04 04:07:27,dmged,375,2.55689556e-05,79.25,29.25
2021-11-04 04:08:17,dmged,375,2.5594949e-05,80.75,29.0
2021-11-04 04:09:07,dmged,375,2.55318209e-05,83.75,28.75
2021-11-04 04:09:57,dmged,375,2.55206814e-05,82.75,29.25
2021-11-04 04:10:47,dmged,375,2.56395069e-05,82.0,29.75
2021-11-04 04:11:37,dmged,375,2.55615287e-05,81.25,30.0
2021-11-04 04:12:27,dmged,375,2.56023759e-05,80.25,30.25
2021-11-04 04:13:17,dmged,375,2.55243958e-05,79.5,30.0
2021-11-04 04:14:07,dmged,375,2.55243958e-05,80.0,29.5
2021-11-04 04:14:57,dmged,375,2.55652412e-05,83.75,29.75
2021-11-04 04:15:47,dmged,375,2.56432195e-05,82.75,30.0
2021-11-04 04:16:37,dmged,375,2.56914955e-05,81.75,30.0
2021-11-04 04:17:27,dmged,375,2.55615287e-05,81.0,29.25
2021-11-04 04:18:17,dmged,375,2.56617877e-05,80.25,29.25
2021-11-04 04:19:07,dmged,375,2.57286265e-05,79.75,29.25
2021-11-04 04:19:57,dmged,375,2.58140335e-05,80.5,29.25
2021-11-04 04:20:47,dmged,375,2.55875202e-05,84.0,29.25
2021-11-04 04:21:37,dmged,375,2.56506482e-05,82.75,29.5
2021-11-04 04:22:27,dmged,375,2.55726682e-05,81.75,29.0
2021-11-04 04:23:17,dmged,375,2.55726682e-05,81.0,29.0
2021-11-04 04:24:08,dmged,375,2.56023759e-05,80.25,29.0
2021-11-04 04:24:58,dmged,375,2.57211996e-05,79.25,29.25
2021-11-04 04:25:48,dmged,375,2.55838077e-05,80.25,29.25
2021-11-04 04:26:38,dmged,375,2.56580752e-05,83.5,29.0
2021-11-04 04:27:28,dmged,375,2.55838077e-05,82.75,29.0
2021-11-04 04:28:18,dmged,375,2.55392479e-05,81.5,29.0
2021-11-04 04:29:08,dmged,375,2.56729272e-05,80.75,29.0
2021-11-04 04:29:58,dmged,375,2.56506482e-05,80.25,29.0
2021-11-04 04:30:48,dmged,375,2.5609801e-05,79.5,28.75
2021-11-04 04:31:38,dmged,375,2.55540999e-05,81.0,29.5
2021-11-04 04:32:28,dmged,375,2.55206814e-05,83.75,29.5
2021-11-04 04:33:18,dmged,375,2.56543608e-05,83.0,29.75
2021-11-04 04:34:08,dmged,375,2.56246549e-05,81.75,29.75
2021-11-04 04:34:58,dmged,375,2.55838077e-05,81.0,29.25
2021-11-04 04:35:48,dmged,375,2.55058294e-05,80.25,29.5
2021-11-04 04:36:38,dmged,375,2.5680356e-05,79.5,29.25
2021-11-04 04:37:28,dmged,375,2.55540999e-05,80.5,29.25
2021-11-04 04:38:18,dmged,375,2.56729272e-05,83.25,29.5
2021-11-04 04:39:08,dmged,375,2.54984006e-05,82.75,29.25
2021-11-04 04:39:58,dmged,375,2.56617877e-05,81.75,29.25
2021-11-04 04:40:48,dmged,375,2.55763807e-05,81.0,29.75
2021-11-04 04:41:38,dmged,375,2.54909774e-05,80.25,29.25
2021-11-04 04:42:28,dmged,375,2.54167098e-05,79.5,29.5
2021-11-04 04:43:18,dmged,375,2.55578161e-05,80.25,29.5
2021-11-04 04:44:08,dmged,375,2.55206814e-05,83.75,29.75
2021-11-04 04:44:58,dmged,375,2.55169689e-05,83.25,29.25
2021-11-04 04:45:49,dmged,375,2.54761217e-05,82.0,29.0
2021-11-04 04:46:39,dmged,375,2.55243958e-05,81.25,28.75
2021-11-04 04:47:29,dmged,375,2.54686965e-05,80.5,29.5
2021-11-04 04:48:19,dmged,375,2.54389888e-05,79.5,29.0
2021-11-04 04:49:09,dmged,375,2.56135154e-05,79.5,29.25
2021-11-04 04:49:59,dmged,375,2.54835486e-05,83.5,29.75
2021-11-04 04:50:49,dmged,375,2.55652412e-05,83.0,29.5
2021-11-04 04:51:39,dmged,375,2.55726682e-05,82.25,29.5
2021-11-04 04:52:29,dmged,375,2.55689556e-05,81.5,29.5
2021-11-04 04:53:19,dmged,375,2.54389888e-05,80.75,29.25
2021-11-04 04:54:09,dmged,375,2.56729272e-05,79.75,29.5
2021-11-04 04:54:59,dmged,375,2.56766398e-05,79.25,29.0
2021-11-04 04:55:49,dmged,375,2.54909774e-05,83.25,29.25
2021-11-04 04:56:39,dmged,375,2.55429604e-05,83.0,29.5
2021-11-04 04:57:29,dmged,375,2.55243958e-05,82.0,30.0
2021-11-04 04:58:19,dmged,375,2.56395069e-05,81.25,30.0
2021-11-04 04:59:09,dmged,375,2.5609801e-05,80.75,30.0
2021-11-04 04:59:59,dmged,375,2.56617877e-05,79.75,29.5
2021-11-04 05:00:49,dmged,375,2.56506482e-05,79.25,29.5
2021-11-04 05:01:39,dmged,375,2.54761217e-05,83.5,29.25
2021-11-04 05:02:29,dmged,375,2.55466766e-05,83.0,29.75
2021-11-04 05:03:19,dmged,375,2.563208e-05,82.25,29.75
2021-11-04 05:04:09,dmged,375,2.56357962e-05,81.25,29.5
2021-11-04 05:04:59,dmged,375,2.55058294e-05,80.5,29.75
2021-11-04 05:05:49,dmged,375,2.55429604e-05,80.0,29.25
2021-11-04 05:06:39,dmged,375,2.56172279e-05,79.5,29.5
2021-11-04 05:07:30,dmged,375,2.57137744e-05,83.5,29.0
2021-11-04 05:08:20,dmged,375,2.5680356e-05,83.25,29.0
2021-11-04 05:09:10,dmged,375,2.55800969e-05,82.25,29.0
2021-11-04 05:10:00,dmged,375,2.57620468e-05,81.5,29.25
2021-11-04 05:10:50,dmged,375,2.56729272e-05,80.75,30.0
2021-11-04 05:11:40,dmged,375,2.54909774e-05,79.75,30.0
2021-11-04 05:12:30,dmged,375,2.55986597e-05,79.5,30.0
2021-11-04 05:13:20,dmged,375,2.55503892e-05,83.0,29.75
2021-11-04 05:14:10,dmged,375,2.55763807e-05,83.25,30.25
2021-11-04 05:15:00,dmged,375,2.55392479e-05,82.5,30.25
2021-11-04 05:15:50,dmged,375,2.56023759e-05,81.5,30.0
2021-11-04 05:16:40,dmged,375,2.5609801e-05,80.75,29.75
2021-11-04 05:17:30,dmged,375,2.56135154e-05,80.0,30.0
2021-11-04 05:18:20,dmged,375,2.54612696e-05,79.0,29.75
2021-11-04 05:19:10,dmged,375,2.54761217e-05,82.5,29.5
2021-11-04 05:20:00,dmged,375,2.54538409e-05,83.75,29.75
2021-11-04 05:20:50,dmged,375,2.54984006e-05,82.25,29.0
2021-11-04 05:21:40,dmged,375,2.55763807e-05,81.5,29.5
2021-11-04 05:22:30,dmged,375,2.55540999e-05,80.5,29.0
2021-11-04 05:23:20,dmged,375,2.54427014e-05,80.0,29.25
2021-11-04 05:24:10,dmged,375,2.563208e-05,79.0,29.5
2021-11-04 05:25:00,dmged,375,2.55875202e-05,82.25,29.75
2021-11-04 05:25:50,dmged,375,2.55429604e-05,83.5,29.25
2021-11-04 05:26:40,dmged,375,2.55652412e-05,82.5,30.0
2021-11-04 05:27:30,dmged,375,2.5594949e-05,81.75,30.25
2021-11-04 05:28:20,dmged,375,2.56877793e-05,81.0,29.5
2021-11-04 05:29:10,dmged,375,2.55318209e-05,80.0,29.75
2021-11-04 05:30:00,dmged,375,2.54464176e-05,79.25,30.0
2021-11-04 05:30:51,dmged,375,2.54761217e-05,81.25,30.0
2021-11-04 05:31:41,dmged,375,2.54352781e-05,83.5,29.75
2021-11-04 05:32:31,dmged,375,2.54501301e-05,82.5,30.0
2021-11-04 05:33:21,dmged,375,2.55986597e-05,81.75,29.5
2021-11-04 05:34:11,dmged,375,2.54092829e-05,80.75,29.25
2021-11-04 05:35:01,dmged,375,2.55281084e-05,80.0,29.5
2021-11-04 05:35:51,dmged,375,2.55429604e-05,79.25,29.25
2021-11-04 05:36:41,dmged,375,2.54946899e-05,82.25,29.5
2021-11-04 05:37:31,dmged,375,2.54427014e-05,83.75,29.25
2021-11-04 05:38:21,dmged,375,2.55058294e-05,82.5,29.25
2021-11-04 05:39:11,dmged,375,2.5594949e-05,81.75,29.5
2021-11-04 05:40:01,dmged,375,2.55986597e-05,80.75,29.25
2021-11-04 05:40:51,dmged,375,2.55726682e-05,80.0,29.25
2021-11-04 05:41:41,dmged,375,2.55281084e-05,79.25,29.0
2021-11-04 05:42:31,dmged,375,2.54204224e-05,82.0,29.0
2021-11-04 05:43:21,dmged,375,2.55392479e-05,83.5,28.75
2021-11-04 05:44:11,dmged,375,2.54241368e-05,82.5,28.75
2021-11-04 05:45:01,dmged,375,2.55726682e-05,81.5,29.25
2021-11-04 05:45:51,dmged,375,2.5594949e-05,80.5,29.0
2021-11-04 05:46:41,dmged,375,2.54984006e-05,80.0,29.25
2021-11-04 05:47:31,dmged,375,2.55466766e-05,79.0,28.75
2021-11-04 05:48:21,dmged,375,2.54129973e-05,82.25,29.5
2021-11-04 05:49:11,dmged,375,2.54909774e-05,83.5,29.25
2021-11-04 05:50:01,dmged,375,2.54835486e-05,82.5,29.25
2021-11-04 05:50:52,dmged,375,2.55169689e-05,81.5,29.0
2021-11-04 05:51:42,dmged,375,2.55355371e-05,81.0,29.0
2021-11-04 05:52:32,dmged,375,2.55652412e-05,80.0,29.25
2021-11-04 05:53:22,dmged,375,2.54167098e-05,79.25,29.75
2021-11-04 05:54:12,dmged,375,2.55058294e-05,81.75,29.0
2021-11-04 05:55:02,dmged,375,2.54984006e-05,83.75,29.5
2021-11-04 05:55:52,dmged,375,2.55800969e-05,82.5,29.0
2021-11-04 05:56:42,dmged,375,2.54724091e-05,81.75,28.75
2021-11-04 05:57:32,dmged,375,2.54427014e-05,80.75,29.0
2021-11-04 05:58:22,dmged,375,2.5609801e-05,80.0,29.25
2021-11-04 05:59:12,dmged,375,2.54686965e-05,79.25,30.0
2021-11-04 06:00:02,dmged,375,2.54204224e-05,81.25,29.25
2021-11-04 06:00:52,dmged,375,2.55540999e-05,83.75,29.5
2021-11-04 06:01:42,dmged,375,2.56506482e-05,82.5,29.75
2021-11-04 06:02:32,dmged,375,2.55243958e-05,81.75,29.75
2021-11-04 06:03:22,dmged,375,2.54018578e-05,81.0,29.25
2021-11-04 06:04:12,dmged,375,2.55912364e-05,80.25,29.5
2021-11-04 06:05:02,dmged,375,2.57731863e-05,79.25,29.0
2021-11-04 06:05:52,dmged,375,2.57731863e-05,81.25,29.25
2021-11-04 06:06:42,dmged,375,2.5717487e-05,83.75,29.25
2021-11-04 06:07:32,dmged,375,2.55392479e-05,82.75,29.0
2021-11-04 06:08:22,dmged,375,2.55763807e-05,81.75,29.0
2021-11-04 06:09:12,dmged,375,2.55058294e-05,81.0,29.0
2021-11-04 06:10:02,dmged,375,2.55578161e-05,80.0,29.25
2021-11-04 06:10:52,dmged,375,2.55800969e-05,79.25,29.0
2021-11-04 06:11:42,dmged,375,2.55169689e-05,81.0,29.75
2021-11-04 06:12:32,dmged,375,2.56246549e-05,84.0,29.25
2021-11-04 06:13:22,dmged,375,2.56840667e-05,82.75,29.0
2021-11-04 06:14:12,dmged,375,2.55800969e-05,81.75,29.5
2021-11-04 06:15:03,dmged,375,2.55578161e-05,80.75,29.75
2021-11-04 06:15:53,dmged,375,2.55838077e-05,80.25,29.5
2021-11-04 06:16:43,dmged,375,2.57063475e-05,79.25,30.25
2021-11-04 06:17:33,dmged,375,2.54909774e-05,81.25,30.0
2021-11-04 06:18:23,dmged,375,2.55838077e-05,83.75,29.25
2021-11-04 06:19:13,dmged,375,2.53944308e-05,82.75,29.25
2021-11-04 06:20:03,dmged,375,2.55689556e-05,82.0,29.25
2021-11-04 06:20:53,dmged,375,2.54649822e-05,81.0,29.5
2021-11-04 06:21:43,dmged,375,2.55838077e-05,80.25,29.0
2021-11-04 06:22:33,dmged,375,2.54798379e-05,79.5,29.0
2021-11-04 06:23:23,dmged,375,2.55800969e-05,80.75,29.0
2021-11-04 06:24:13,dmged,375,2.56283674e-05,83.5,29.0
2021-11-04 06:25:03,dmged,375,2.55986597e-05,82.5,28.75
2021-11-04 06:25:53,dmged,375,2.56172279e-05,81.5,28.75
2021-11-04 06:26:43,dmged,375,2.55540999e-05,81.0,29.0
2021-11-04 06:27:33,dmged,375,2.55875202e-05,80.25,29.0
2021-11-04 06:28:23,dmged,375,2.55206814e-05,79.25,28.75
2021-11-04 06:29:13,dmged,375,2.55503892e-05,81.0,28.75
2021-11-04 06:30:03,dmged,375,2.56655003e-05,83.5,28.75
2021-11-04 06:30:53,dmged,375,2.56060885e-05,82.75,28.75
2021-11-04 06:31:43,dmged,375,2.56023759e-05,81.75,28.5
2021-11-04 06:32:33,dmged,375,2.56246549e-05,81.0,29.0
2021-11-04 06:33:23,dmged,375,2.5717487e-05,80.25,28.75
2021-11-04 06:34:13,dmged,375,2.57063475e-05,79.5,28.75
2021-11-04 06:35:03,dmged,375,2.55838077e-05,80.25,28.5
2021-11-04 06:35:53,dmged,375,2.56283674e-05,83.5,28.5
2021-11-04 06:36:43,dmged,375,2.56432195e-05,83.0,29.25
2021-11-04 06:37:33,dmged,375,2.5609801e-05,82.0,29.0
2021-11-04 06:38:23,dmged,375,2.56246549e-05,81.25,29.25
2021-11-04 06:39:13,dmged,375,2.56840667e-05,80.25,29.25
2021-11-04 06:40:03,dmged,375,2.57249158e-05,79.5,29.0
2021-11-04 06:40:54,dmged,375,2.57880383e-05,79.5,28.75
2021-11-04 06:41:44,dmged,375,2.56283674e-05,84.25,28.75
2021-11-04 06:42:34,dmged,375,2.58214586e-05,83.0,28.75
2021-11-04 06:43:24,dmged,375,2.56135154e-05,82.0,28.75
2021-11-04 06:44:14,dmged,375,2.57471947e-05,81.25,29.0
2021-11-04 06:45:04,dmged,375,2.55726682e-05,80.25,29.75
2021-11-04 06:45:54,dmged,375,2.56395069e-05,79.75,29.0
2021-11-04 06:46:44,dmged,375,2.55875202e-05,80.0,29.0
2021-11-04 06:47:34,dmged,375,2.58103191e-05,83.5,28.5
2021-11-04 06:48:24,dmged,375,2.57100601e-05,83.0,28.25
2021-11-04 06:49:14,dmged,375,2.58363143e-05,82.0,28.25
2021-11-04 06:50:04,dmged,375,2.58103191e-05,81.25,29.0
2021-11-04 06:50:54,dmged,375,2.56395069e-05,80.25,29.25
2021-11-04 06:51:44,dmged,375,2.57286265e-05,79.5,29.0
2021-11-04 06:52:34,dmged,375,2.57509073e-05,80.0,28.5
2021-11-04 06:53:24,dmged,375,2.56395069e-05,83.5,28.5
2021-11-04 06:54:14,dmged,375,2.55503892e-05,83.0,28.5
2021-11-04 06:55:04,dmged,375,2.57434785e-05,81.75,29.0
2021-11-04 06:55:54,dmged,375,2.55652412e-05,81.25,29.25
2021-11-04 06:56:44,dmged,375,2.57249158e-05,80.5,29.25
2021-11-04 06:57:34,dmged,375,2.56543608e-05,79.5,29.25
2021-11-04 06:58:24,dmged,375,2.55986597e-05,80.5,28.5
2021-11-04 06:59:14,dmged,375,2.56580752e-05,83.5,29.0
2021-11-04 07:00:05,dmged,375,2.57100601e-05,82.75,28.75
2021-11-04 07:00:55,dmged,375,2.57434785e-05,81.75,29.25
2021-11-04 07:01:45,dmged,375,2.57471947e-05,81.0,28.75
2021-11-04 07:02:35,dmged,375,2.57360552e-05,80.25,28.75
2021-11-04 07:03:25,dmged,375,2.55689556e-05,79.5,29.0
2021-11-04 07:04:15,dmged,375,2.5780615e-05,80.75,29.25
2021-11-04 07:05:05,dmged,375,2.55169689e-05,83.5,28.75
2021-11-04 07:05:55,dmged,375,2.56617877e-05,83.0,28.75
2021-11-04 07:06:45,dmged,375,2.56543608e-05,82.0,29.5
2021-11-04 07:07:35,dmged,375,2.56246549e-05,81.25,29.0
2021-11-04 07:08:25,dmged,375,2.56432195e-05,80.25,28.75
2021-11-04 07:09:15,dmged,375,2.55912364e-05,79.5,29.25
2021-11-04 07:10:05,dmged,375,2.55652412e-05,79.5,29.0
2021-11-04 07:10:55,dmged,375,2.55726682e-05,83.5,29.0
2021-11-04 07:11:45,dmged,375,2.55578161e-05,82.75,28.5
2021-11-04 07:12:35,dmged,375,2.5680356e-05,81.75,28.5
2021-11-04 07:13:25,dmged,375,2.57137744e-05,81.0,28.25
2021-11-04 07:14:15,dmged,375,2.57286265e-05,80.0,28.75
2021-11-04 07:15:05,dmged,375,2.56914955e-05,79.5,28.0
2021-11-04 07:15:55,dmged,375,2.56914955e-05,80.25,29.0
2021-11-04 07:16:45,dmged,375,2.58697328e-05,83.75,28.75
2021-11-04 07:17:35,dmged,375,2.57917545e-05,82.75,28.75
2021-11-04 07:18:25,dmged,375,2.56432195e-05,81.75,29.0
2021-11-04 07:19:15,dmged,375,2.57211996e-05,81.0,28.5
2021-11-04 07:20:05,dmged,375,2.57731863e-05,80.25,28.75
